child,parent_1,parent_2,parent_3
GEN=38_MEMBER=760_PSO,GEN=4_MEMBER=97_PSO,,
GEN=38_MEMBER=761_PSO,GEN=2_MEMBER=53_PSO,,
GEN=38_MEMBER=762_PSO,GEN=6_MEMBER=137_PSO,,
GEN=38_MEMBER=763_PSO,GEN=28_MEMBER=579_PSO,,
GEN=38_MEMBER=764_PSO,GEN=28_MEMBER=577_PSO,,
GEN=38_MEMBER=765_PSO,GEN=35_MEMBER=708_PSO,,
GEN=38_MEMBER=766_PSO,GEN=34_MEMBER=697_PSO,,
GEN=38_MEMBER=767_PSO,GEN=26_MEMBER=533_PSO,,
GEN=38_MEMBER=768_PSO,GEN=25_MEMBER=508_PSO,,
GEN=38_MEMBER=769_PSO,GEN=34_MEMBER=691_PSO,,
GEN=38_MEMBER=770_PSO,GEN=10_MEMBER=217_PSO,,
GEN=38_MEMBER=771_PSO,GEN=31_MEMBER=621_PSO,,
GEN=38_MEMBER=772_PSO,GEN=36_MEMBER=725_PSO,,
GEN=38_MEMBER=773_PSO,GEN=34_MEMBER=689_PSO,,
GEN=38_MEMBER=774_PSO,GEN=27_MEMBER=551_PSO,,
GEN=38_MEMBER=775_PSO,GEN=24_MEMBER=499_PSO,,
GEN=38_MEMBER=776_PSO,GEN=37_MEMBER=750_PSO,,
GEN=38_MEMBER=777_PSO,GEN=33_MEMBER=665_PSO,,
GEN=38_MEMBER=778_PSO,GEN=37_MEMBER=756_PSO,,
GEN=38_MEMBER=779_PSO,GEN=19_MEMBER=395_PSO,,
GEN=39_MEMBER=780_PSO,GEN=4_MEMBER=97_PSO,,
GEN=39_MEMBER=781_PSO,GEN=2_MEMBER=53_PSO,,
GEN=39_MEMBER=782_PSO,GEN=6_MEMBER=137_PSO,,
GEN=39_MEMBER=783_PSO,GEN=28_MEMBER=579_PSO,,
GEN=39_MEMBER=784_PSO,GEN=28_MEMBER=577_PSO,,
GEN=39_MEMBER=785_PSO,GEN=33_MEMBER=665_PSO,,
GEN=39_MEMBER=786_PSO,GEN=35_MEMBER=708_PSO,,
GEN=39_MEMBER=787_PSO,GEN=34_MEMBER=697_PSO,,
GEN=39_MEMBER=788_PSO,GEN=26_MEMBER=533_PSO,,
GEN=39_MEMBER=789_PSO,GEN=25_MEMBER=508_PSO,,
GEN=39_MEMBER=790_PSO,GEN=24_MEMBER=499_PSO,,
GEN=39_MEMBER=791_PSO,GEN=10_MEMBER=217_PSO,,
GEN=39_MEMBER=792_PSO,GEN=38_MEMBER=761_PSO,,
GEN=39_MEMBER=793_PSO,GEN=36_MEMBER=725_PSO,,
GEN=39_MEMBER=794_PSO,GEN=37_MEMBER=750_PSO,,
GEN=39_MEMBER=795_PSO,GEN=34_MEMBER=689_PSO,,
GEN=39_MEMBER=796_PSO,GEN=19_MEMBER=395_PSO,,
GEN=39_MEMBER=797_PSO,GEN=37_MEMBER=756_PSO,,
GEN=39_MEMBER=798_PSO,GEN=27_MEMBER=551_PSO,,
GEN=39_MEMBER=799_PSO,GEN=34_MEMBER=691_PSO,,
GEN=40_MEMBER=800_PSO,GEN=4_MEMBER=97_PSO,,
GEN=40_MEMBER=801_PSO,GEN=2_MEMBER=53_PSO,,
GEN=40_MEMBER=802_PSO,GEN=6_MEMBER=137_PSO,,
GEN=40_MEMBER=803_PSO,GEN=28_MEMBER=579_PSO,,
GEN=40_MEMBER=804_PSO,GEN=28_MEMBER=577_PSO,,
GEN=40_MEMBER=805_PSO,GEN=33_MEMBER=665_PSO,,
GEN=40_MEMBER=806_PSO,GEN=35_MEMBER=708_PSO,,
GEN=40_MEMBER=807_PSO,GEN=34_MEMBER=697_PSO,,
GEN=40_MEMBER=808_PSO,GEN=10_MEMBER=217_PSO,,
GEN=40_MEMBER=809_PSO,GEN=36_MEMBER=725_PSO,,
GEN=40_MEMBER=810_PSO,GEN=37_MEMBER=750_PSO,,
GEN=40_MEMBER=811_PSO,GEN=24_MEMBER=499_PSO,,
GEN=40_MEMBER=812_PSO,GEN=37_MEMBER=756_PSO,,
GEN=40_MEMBER=813_PSO,GEN=38_MEMBER=761_PSO,,
GEN=40_MEMBER=814_PSO,GEN=27_MEMBER=551_PSO,,
GEN=40_MEMBER=815_PSO,GEN=26_MEMBER=533_PSO,,
GEN=40_MEMBER=816_PSO,GEN=39_MEMBER=791_PSO,,
GEN=40_MEMBER=817_PSO,GEN=34_MEMBER=691_PSO,,
GEN=40_MEMBER=818_PSO,GEN=34_MEMBER=689_PSO,,
GEN=40_MEMBER=819_PSO,GEN=25_MEMBER=508_PSO,,
GEN=41_MEMBER=820_PSO,GEN=4_MEMBER=97_PSO,,
GEN=41_MEMBER=821_PSO,GEN=2_MEMBER=53_PSO,,
GEN=41_MEMBER=822_PSO,GEN=28_MEMBER=579_PSO,,
GEN=41_MEMBER=823_PSO,GEN=40_MEMBER=803_PSO,,
GEN=41_MEMBER=824_PSO,GEN=24_MEMBER=499_PSO,,
GEN=41_MEMBER=825_PSO,GEN=26_MEMBER=533_PSO,,
GEN=41_MEMBER=826_PSO,GEN=35_MEMBER=708_PSO,,
GEN=41_MEMBER=827_PSO,GEN=34_MEMBER=697_PSO,,
GEN=41_MEMBER=828_PSO,GEN=33_MEMBER=665_PSO,,
GEN=41_MEMBER=829_PSO,GEN=36_MEMBER=725_PSO,,
GEN=41_MEMBER=830_PSO,GEN=37_MEMBER=750_PSO,,
GEN=41_MEMBER=831_PSO,GEN=34_MEMBER=691_PSO,,
GEN=41_MEMBER=832_PSO,GEN=34_MEMBER=689_PSO,,
GEN=41_MEMBER=833_PSO,GEN=37_MEMBER=756_PSO,,
GEN=41_MEMBER=834_PSO,GEN=10_MEMBER=217_PSO,,
GEN=41_MEMBER=835_PSO,GEN=6_MEMBER=137_PSO,,
GEN=41_MEMBER=836_PSO,GEN=39_MEMBER=791_PSO,,
GEN=41_MEMBER=837_PSO,GEN=27_MEMBER=551_PSO,,
GEN=41_MEMBER=838_PSO,GEN=25_MEMBER=508_PSO,,
GEN=41_MEMBER=839_PSO,GEN=40_MEMBER=801_PSO,,
GEN=42_MEMBER=840_PSO,GEN=4_MEMBER=97_PSO,,
GEN=42_MEMBER=841_PSO,GEN=2_MEMBER=53_PSO,,
GEN=42_MEMBER=842_PSO,GEN=28_MEMBER=579_PSO,,
GEN=42_MEMBER=843_PSO,GEN=40_MEMBER=803_PSO,,
GEN=42_MEMBER=844_PSO,GEN=33_MEMBER=665_PSO,,
GEN=42_MEMBER=845_PSO,GEN=41_MEMBER=831_PSO,,
GEN=42_MEMBER=846_PSO,GEN=35_MEMBER=708_PSO,,
GEN=42_MEMBER=847_PSO,GEN=24_MEMBER=499_PSO,,
GEN=42_MEMBER=848_PSO,GEN=34_MEMBER=691_PSO,,
GEN=42_MEMBER=849_PSO,GEN=40_MEMBER=801_PSO,,
GEN=42_MEMBER=850_PSO,GEN=36_MEMBER=725_PSO,,
GEN=42_MEMBER=851_PSO,GEN=37_MEMBER=750_PSO,,
GEN=42_MEMBER=852_PSO,GEN=34_MEMBER=697_PSO,,
GEN=42_MEMBER=853_PSO,GEN=34_MEMBER=689_PSO,,
GEN=42_MEMBER=854_PSO,GEN=37_MEMBER=756_PSO,,
GEN=42_MEMBER=855_PSO,GEN=41_MEMBER=828_PSO,,
GEN=42_MEMBER=856_PSO,GEN=27_MEMBER=551_PSO,,
GEN=42_MEMBER=857_PSO,GEN=26_MEMBER=533_PSO,,
GEN=42_MEMBER=858_PSO,GEN=41_MEMBER=829_PSO,,
GEN=42_MEMBER=859_PSO,GEN=25_MEMBER=508_PSO,,
GEN=43_MEMBER=860_PSO,GEN=4_MEMBER=97_PSO,,
GEN=43_MEMBER=861_PSO,GEN=2_MEMBER=53_PSO,,
GEN=43_MEMBER=862_PSO,GEN=28_MEMBER=579_PSO,,
GEN=43_MEMBER=863_PSO,GEN=40_MEMBER=803_PSO,,
GEN=43_MEMBER=864_PSO,GEN=33_MEMBER=665_PSO,,
GEN=43_MEMBER=865_PSO,GEN=41_MEMBER=831_PSO,,
GEN=43_MEMBER=866_PSO,GEN=26_MEMBER=533_PSO,,
GEN=43_MEMBER=867_PSO,GEN=25_MEMBER=508_PSO,,
GEN=43_MEMBER=868_PSO,GEN=36_MEMBER=725_PSO,,
GEN=43_MEMBER=869_PSO,GEN=37_MEMBER=750_PSO,,
GEN=43_MEMBER=870_PSO,GEN=34_MEMBER=697_PSO,,
GEN=43_MEMBER=871_PSO,GEN=34_MEMBER=689_PSO,,
GEN=43_MEMBER=872_PSO,GEN=37_MEMBER=756_PSO,,
GEN=43_MEMBER=873_PSO,GEN=41_MEMBER=828_PSO,,
GEN=43_MEMBER=874_PSO,GEN=35_MEMBER=708_PSO,,
GEN=43_MEMBER=875_PSO,GEN=41_MEMBER=829_PSO,,
GEN=43_MEMBER=876_PSO,GEN=24_MEMBER=499_PSO,,
GEN=43_MEMBER=877_PSO,GEN=34_MEMBER=691_PSO,,
GEN=43_MEMBER=878_PSO,GEN=40_MEMBER=801_PSO,,
GEN=43_MEMBER=879_PSO,GEN=27_MEMBER=551_PSO,,
GEN=44_MEMBER=880_PSO,GEN=4_MEMBER=97_PSO,,
GEN=44_MEMBER=881_PSO,GEN=2_MEMBER=53_PSO,,
GEN=44_MEMBER=882_PSO,GEN=40_MEMBER=803_PSO,,
GEN=44_MEMBER=883_PSO,GEN=28_MEMBER=579_PSO,,
GEN=44_MEMBER=884_PSO,GEN=33_MEMBER=665_PSO,,
GEN=44_MEMBER=885_PSO,GEN=41_MEMBER=831_PSO,,
GEN=44_MEMBER=886_PSO,GEN=35_MEMBER=708_PSO,,
GEN=44_MEMBER=887_PSO,GEN=24_MEMBER=499_PSO,,
GEN=44_MEMBER=888_PSO,GEN=36_MEMBER=725_PSO,,
GEN=44_MEMBER=889_PSO,GEN=37_MEMBER=750_PSO,,
GEN=44_MEMBER=890_PSO,GEN=34_MEMBER=697_PSO,,
GEN=44_MEMBER=891_PSO,GEN=34_MEMBER=689_PSO,,
GEN=44_MEMBER=892_PSO,GEN=27_MEMBER=551_PSO,,
GEN=44_MEMBER=893_PSO,GEN=41_MEMBER=828_PSO,,
GEN=44_MEMBER=894_PSO,GEN=34_MEMBER=691_PSO,,
GEN=44_MEMBER=895_PSO,GEN=41_MEMBER=829_PSO,,
GEN=44_MEMBER=896_PSO,GEN=25_MEMBER=508_PSO,,
GEN=44_MEMBER=897_PSO,GEN=43_MEMBER=865_PSO,,
GEN=44_MEMBER=898_PSO,GEN=40_MEMBER=801_PSO,,
GEN=44_MEMBER=899_PSO,GEN=43_MEMBER=871_PSO,,
GEN=45_MEMBER=900_PSO,GEN=4_MEMBER=97_PSO,,
GEN=45_MEMBER=901_PSO,GEN=2_MEMBER=53_PSO,,
GEN=45_MEMBER=902_PSO,GEN=28_MEMBER=579_PSO,,
GEN=45_MEMBER=903_PSO,GEN=40_MEMBER=803_PSO,,
GEN=45_MEMBER=904_PSO,GEN=41_MEMBER=831_PSO,,
GEN=45_MEMBER=905_PSO,GEN=33_MEMBER=665_PSO,,
GEN=45_MEMBER=906_PSO,GEN=35_MEMBER=708_PSO,,
GEN=45_MEMBER=907_PSO,GEN=43_MEMBER=865_PSO,,
GEN=45_MEMBER=908_PSO,GEN=44_MEMBER=881_PSO,,
GEN=45_MEMBER=909_PSO,GEN=24_MEMBER=499_PSO,,
GEN=45_MEMBER=910_PSO,GEN=36_MEMBER=725_PSO,,
GEN=45_MEMBER=911_PSO,GEN=34_MEMBER=691_PSO,,
GEN=45_MEMBER=912_PSO,GEN=34_MEMBER=697_PSO,,
GEN=45_MEMBER=913_PSO,GEN=43_MEMBER=871_PSO,,
GEN=45_MEMBER=914_PSO,GEN=27_MEMBER=551_PSO,,
GEN=45_MEMBER=915_PSO,GEN=41_MEMBER=828_PSO,,
GEN=45_MEMBER=916_PSO,GEN=37_MEMBER=750_PSO,,
GEN=45_MEMBER=917_PSO,GEN=41_MEMBER=829_PSO,,
GEN=45_MEMBER=918_PSO,GEN=25_MEMBER=508_PSO,,
GEN=45_MEMBER=919_PSO,GEN=44_MEMBER=887_PSO,,
GEN=46_MEMBER=920_PSO,GEN=4_MEMBER=97_PSO,,
GEN=46_MEMBER=921_PSO,GEN=2_MEMBER=53_PSO,,
GEN=46_MEMBER=922_PSO,GEN=40_MEMBER=803_PSO,,
GEN=46_MEMBER=923_PSO,GEN=28_MEMBER=579_PSO,,
GEN=46_MEMBER=924_PSO,GEN=41_MEMBER=831_PSO,,
GEN=46_MEMBER=925_PSO,GEN=33_MEMBER=665_PSO,,
GEN=46_MEMBER=926_PSO,GEN=41_MEMBER=828_PSO,,
GEN=46_MEMBER=927_PSO,GEN=25_MEMBER=508_PSO,,
GEN=46_MEMBER=928_PSO,GEN=35_MEMBER=708_PSO,,
GEN=46_MEMBER=929_PSO,GEN=36_MEMBER=725_PSO,,
GEN=46_MEMBER=930_PSO,GEN=43_MEMBER=865_PSO,,
GEN=46_MEMBER=931_PSO,GEN=24_MEMBER=499_PSO,,
GEN=46_MEMBER=932_PSO,GEN=34_MEMBER=697_PSO,,
GEN=46_MEMBER=933_PSO,GEN=44_MEMBER=881_PSO,,
GEN=46_MEMBER=934_PSO,GEN=27_MEMBER=551_PSO,,
GEN=46_MEMBER=935_PSO,GEN=41_MEMBER=829_PSO,,
GEN=46_MEMBER=936_PSO,GEN=37_MEMBER=750_PSO,,
GEN=46_MEMBER=937_PSO,GEN=34_MEMBER=691_PSO,,
GEN=46_MEMBER=938_PSO,GEN=44_MEMBER=887_PSO,,
GEN=46_MEMBER=939_PSO,GEN=45_MEMBER=919_PSO,,
GEN=47_MEMBER=940_PSO,GEN=4_MEMBER=97_PSO,,
GEN=47_MEMBER=941_PSO,GEN=2_MEMBER=53_PSO,,
GEN=47_MEMBER=942_PSO,GEN=28_MEMBER=579_PSO,,
GEN=47_MEMBER=943_PSO,GEN=40_MEMBER=803_PSO,,
GEN=47_MEMBER=944_PSO,GEN=41_MEMBER=831_PSO,,
GEN=47_MEMBER=945_PSO,GEN=33_MEMBER=665_PSO,,
GEN=47_MEMBER=946_PSO,GEN=41_MEMBER=828_PSO,,
GEN=47_MEMBER=947_PSO,GEN=43_MEMBER=865_PSO,,
GEN=47_MEMBER=948_PSO,GEN=24_MEMBER=499_PSO,,
GEN=47_MEMBER=949_PSO,GEN=46_MEMBER=928_PSO,,
GEN=47_MEMBER=950_PSO,GEN=46_MEMBER=925_PSO,,
GEN=47_MEMBER=951_PSO,GEN=34_MEMBER=697_PSO,,
GEN=47_MEMBER=952_PSO,GEN=37_MEMBER=750_PSO,,
GEN=47_MEMBER=953_PSO,GEN=35_MEMBER=708_PSO,,
GEN=47_MEMBER=954_PSO,GEN=41_MEMBER=829_PSO,,
GEN=47_MEMBER=955_PSO,GEN=25_MEMBER=508_PSO,,
GEN=47_MEMBER=956_PSO,GEN=46_MEMBER=921_PSO,,
GEN=47_MEMBER=957_PSO,GEN=36_MEMBER=725_PSO,,
GEN=47_MEMBER=958_PSO,GEN=44_MEMBER=887_PSO,,
GEN=47_MEMBER=959_PSO,GEN=46_MEMBER=926_PSO,,
GEN=48_MEMBER=960_PSO,GEN=4_MEMBER=97_PSO,,
GEN=48_MEMBER=961_PSO,GEN=2_MEMBER=53_PSO,,
GEN=48_MEMBER=962_PSO,GEN=28_MEMBER=579_PSO,,
GEN=48_MEMBER=963_PSO,GEN=40_MEMBER=803_PSO,,
GEN=48_MEMBER=964_PSO,GEN=41_MEMBER=831_PSO,,
GEN=48_MEMBER=965_PSO,GEN=46_MEMBER=925_PSO,,
GEN=48_MEMBER=966_PSO,GEN=33_MEMBER=665_PSO,,
GEN=48_MEMBER=967_PSO,GEN=41_MEMBER=828_PSO,,
GEN=48_MEMBER=968_PSO,GEN=43_MEMBER=865_PSO,,
GEN=48_MEMBER=969_PSO,GEN=24_MEMBER=499_PSO,,
GEN=48_MEMBER=970_PSO,GEN=34_MEMBER=697_PSO,,
GEN=48_MEMBER=971_PSO,GEN=46_MEMBER=928_PSO,,
GEN=48_MEMBER=972_PSO,GEN=36_MEMBER=725_PSO,,
GEN=48_MEMBER=973_PSO,GEN=37_MEMBER=750_PSO,,
GEN=48_MEMBER=974_PSO,GEN=47_MEMBER=955_PSO,,
GEN=48_MEMBER=975_PSO,GEN=35_MEMBER=708_PSO,,
GEN=48_MEMBER=976_PSO,GEN=41_MEMBER=829_PSO,,
GEN=48_MEMBER=977_PSO,GEN=25_MEMBER=508_PSO,,
GEN=48_MEMBER=978_PSO,GEN=44_MEMBER=887_PSO,,
GEN=48_MEMBER=979_PSO,GEN=47_MEMBER=956_PSO,,
GEN=49_MEMBER=980_PSO,GEN=4_MEMBER=97_PSO,,
GEN=49_MEMBER=981_PSO,GEN=2_MEMBER=53_PSO,,
GEN=49_MEMBER=982_PSO,GEN=28_MEMBER=579_PSO,,
GEN=49_MEMBER=983_PSO,GEN=40_MEMBER=803_PSO,,
GEN=49_MEMBER=984_PSO,GEN=41_MEMBER=831_PSO,,
GEN=49_MEMBER=985_PSO,GEN=47_MEMBER=955_PSO,,
GEN=49_MEMBER=986_PSO,GEN=46_MEMBER=925_PSO,,
GEN=49_MEMBER=987_PSO,GEN=33_MEMBER=665_PSO,,
GEN=49_MEMBER=988_PSO,GEN=24_MEMBER=499_PSO,,
GEN=49_MEMBER=989_PSO,GEN=35_MEMBER=708_PSO,,
GEN=49_MEMBER=990_PSO,GEN=34_MEMBER=697_PSO,,
GEN=49_MEMBER=991_PSO,GEN=46_MEMBER=928_PSO,,
GEN=49_MEMBER=992_PSO,GEN=36_MEMBER=725_PSO,,
GEN=49_MEMBER=993_PSO,GEN=47_MEMBER=956_PSO,,
GEN=49_MEMBER=994_PSO,GEN=41_MEMBER=828_PSO,,
GEN=49_MEMBER=995_PSO,GEN=37_MEMBER=750_PSO,,
GEN=49_MEMBER=996_PSO,GEN=48_MEMBER=973_PSO,,
GEN=49_MEMBER=997_PSO,GEN=41_MEMBER=829_PSO,,
GEN=49_MEMBER=998_PSO,GEN=25_MEMBER=508_PSO,,
GEN=49_MEMBER=999_PSO,GEN=43_MEMBER=865_PSO,,
GEN=50_MEMBER=1000_PSO,GEN=4_MEMBER=97_PSO,,
GEN=50_MEMBER=1001_PSO,GEN=2_MEMBER=53_PSO,,
GEN=50_MEMBER=1002_PSO,GEN=40_MEMBER=803_PSO,,
GEN=50_MEMBER=1003_PSO,GEN=28_MEMBER=579_PSO,,
GEN=50_MEMBER=1004_PSO,GEN=33_MEMBER=665_PSO,,
GEN=50_MEMBER=1005_PSO,GEN=41_MEMBER=831_PSO,,
GEN=50_MEMBER=1006_PSO,GEN=46_MEMBER=925_PSO,,
GEN=50_MEMBER=1007_PSO,GEN=37_MEMBER=750_PSO,,
GEN=50_MEMBER=1008_PSO,GEN=35_MEMBER=708_PSO,,
GEN=50_MEMBER=1009_PSO,GEN=34_MEMBER=697_PSO,,
GEN=50_MEMBER=1010_PSO,GEN=24_MEMBER=499_PSO,,
GEN=50_MEMBER=1011_PSO,GEN=46_MEMBER=928_PSO,,
GEN=50_MEMBER=1012_PSO,GEN=36_MEMBER=725_PSO,,
GEN=50_MEMBER=1013_PSO,GEN=47_MEMBER=955_PSO,,
GEN=50_MEMBER=1014_PSO,GEN=48_MEMBER=973_PSO,,
GEN=50_MEMBER=1015_PSO,GEN=41_MEMBER=829_PSO,,
GEN=50_MEMBER=1016_PSO,GEN=25_MEMBER=508_PSO,,
GEN=50_MEMBER=1017_PSO,GEN=43_MEMBER=865_PSO,,
GEN=50_MEMBER=1018_PSO,GEN=41_MEMBER=828_PSO,,
GEN=50_MEMBER=1019_PSO,GEN=47_MEMBER=956_PSO,,
GEN=51_MEMBER=1020_PSO,GEN=4_MEMBER=97_PSO,,
GEN=51_MEMBER=1021_PSO,GEN=2_MEMBER=53_PSO,,
GEN=51_MEMBER=1022_PSO,GEN=28_MEMBER=579_PSO,,
GEN=51_MEMBER=1023_PSO,GEN=40_MEMBER=803_PSO,,
GEN=51_MEMBER=1024_PSO,GEN=41_MEMBER=831_PSO,,
GEN=51_MEMBER=1025_PSO,GEN=33_MEMBER=665_PSO,,
GEN=51_MEMBER=1026_PSO,GEN=24_MEMBER=499_PSO,,
GEN=51_MEMBER=1027_PSO,GEN=35_MEMBER=708_PSO,,
GEN=51_MEMBER=1028_PSO,GEN=34_MEMBER=697_PSO,,
GEN=51_MEMBER=1029_PSO,GEN=46_MEMBER=928_PSO,,
GEN=51_MEMBER=1030_PSO,GEN=36_MEMBER=725_PSO,,
GEN=51_MEMBER=1031_PSO,GEN=41_MEMBER=828_PSO,,
GEN=51_MEMBER=1032_PSO,GEN=37_MEMBER=750_PSO,,
GEN=51_MEMBER=1033_PSO,GEN=50_MEMBER=1005_PSO,,
GEN=51_MEMBER=1034_PSO,GEN=48_MEMBER=973_PSO,,
GEN=51_MEMBER=1035_PSO,GEN=41_MEMBER=829_PSO,,
GEN=51_MEMBER=1036_PSO,GEN=25_MEMBER=508_PSO,,
GEN=51_MEMBER=1037_PSO,GEN=46_MEMBER=925_PSO,,
GEN=51_MEMBER=1038_PSO,GEN=47_MEMBER=955_PSO,,
GEN=51_MEMBER=1039_PSO,GEN=43_MEMBER=865_PSO,,
GEN=52_MEMBER=1040_PSO,GEN=4_MEMBER=97_PSO,,
GEN=52_MEMBER=1041_PSO,GEN=2_MEMBER=53_PSO,,
GEN=52_MEMBER=1042_PSO,GEN=40_MEMBER=803_PSO,,
GEN=52_MEMBER=1043_PSO,GEN=28_MEMBER=579_PSO,,
GEN=52_MEMBER=1044_PSO,GEN=41_MEMBER=831_PSO,,
GEN=52_MEMBER=1045_PSO,GEN=35_MEMBER=708_PSO,,
GEN=52_MEMBER=1046_PSO,GEN=33_MEMBER=665_PSO,,
GEN=52_MEMBER=1047_PSO,GEN=47_MEMBER=955_PSO,,
GEN=52_MEMBER=1048_PSO,GEN=37_MEMBER=750_PSO,,
GEN=52_MEMBER=1049_PSO,GEN=34_MEMBER=697_PSO,,
GEN=52_MEMBER=1050_PSO,GEN=36_MEMBER=725_PSO,,
GEN=52_MEMBER=1051_PSO,GEN=41_MEMBER=828_PSO,,
GEN=52_MEMBER=1052_PSO,GEN=50_MEMBER=1005_PSO,,
GEN=52_MEMBER=1053_PSO,GEN=48_MEMBER=973_PSO,,
GEN=52_MEMBER=1054_PSO,GEN=41_MEMBER=829_PSO,,
GEN=52_MEMBER=1055_PSO,GEN=46_MEMBER=925_PSO,,
GEN=52_MEMBER=1056_PSO,GEN=43_MEMBER=865_PSO,,
GEN=52_MEMBER=1057_PSO,GEN=25_MEMBER=508_PSO,,
GEN=52_MEMBER=1058_PSO,GEN=46_MEMBER=928_PSO,,
GEN=52_MEMBER=1059_PSO,GEN=24_MEMBER=499_PSO,,
GEN=53_MEMBER=1060_PSO,GEN=4_MEMBER=97_PSO,,
GEN=53_MEMBER=1061_PSO,GEN=2_MEMBER=53_PSO,,
GEN=53_MEMBER=1062_PSO,GEN=40_MEMBER=803_PSO,,
GEN=53_MEMBER=1063_PSO,GEN=28_MEMBER=579_PSO,,
GEN=53_MEMBER=1064_PSO,GEN=35_MEMBER=708_PSO,,
GEN=53_MEMBER=1065_PSO,GEN=33_MEMBER=665_PSO,,
GEN=53_MEMBER=1066_PSO,GEN=47_MEMBER=955_PSO,,
GEN=53_MEMBER=1067_PSO,GEN=37_MEMBER=750_PSO,,
GEN=53_MEMBER=1068_PSO,GEN=52_MEMBER=1048_PSO,,
GEN=53_MEMBER=1069_PSO,GEN=24_MEMBER=499_PSO,,
GEN=53_MEMBER=1070_PSO,GEN=34_MEMBER=697_PSO,,
GEN=53_MEMBER=1071_PSO,GEN=46_MEMBER=928_PSO,,
GEN=53_MEMBER=1072_PSO,GEN=36_MEMBER=725_PSO,,
GEN=53_MEMBER=1073_PSO,GEN=41_MEMBER=828_PSO,,
GEN=53_MEMBER=1074_PSO,GEN=52_MEMBER=1059_PSO,,
GEN=53_MEMBER=1075_PSO,GEN=41_MEMBER=831_PSO,,
GEN=53_MEMBER=1076_PSO,GEN=50_MEMBER=1005_PSO,,
GEN=53_MEMBER=1077_PSO,GEN=48_MEMBER=973_PSO,,
GEN=53_MEMBER=1078_PSO,GEN=41_MEMBER=829_PSO,,
GEN=53_MEMBER=1079_PSO,GEN=25_MEMBER=508_PSO,,
GEN=54_MEMBER=1080_PSO,GEN=4_MEMBER=97_PSO,,
GEN=54_MEMBER=1081_PSO,GEN=2_MEMBER=53_PSO,,
GEN=54_MEMBER=1082_PSO,GEN=28_MEMBER=579_PSO,,
GEN=54_MEMBER=1083_PSO,GEN=40_MEMBER=803_PSO,,
GEN=54_MEMBER=1084_PSO,GEN=50_MEMBER=1005_PSO,,
GEN=54_MEMBER=1085_PSO,GEN=35_MEMBER=708_PSO,,
GEN=54_MEMBER=1086_PSO,GEN=37_MEMBER=750_PSO,,
GEN=54_MEMBER=1087_PSO,GEN=33_MEMBER=665_PSO,,
GEN=54_MEMBER=1088_PSO,GEN=25_MEMBER=508_PSO,,
GEN=54_MEMBER=1089_PSO,GEN=52_MEMBER=1048_PSO,,
GEN=54_MEMBER=1090_PSO,GEN=48_MEMBER=973_PSO,,
GEN=54_MEMBER=1091_PSO,GEN=24_MEMBER=499_PSO,,
GEN=54_MEMBER=1092_PSO,GEN=34_MEMBER=697_PSO,,
GEN=54_MEMBER=1093_PSO,GEN=46_MEMBER=928_PSO,,
GEN=54_MEMBER=1094_PSO,GEN=36_MEMBER=725_PSO,,
GEN=54_MEMBER=1095_PSO,GEN=53_MEMBER=1075_PSO,,
GEN=54_MEMBER=1096_PSO,GEN=41_MEMBER=828_PSO,,
GEN=54_MEMBER=1097_PSO,GEN=41_MEMBER=831_PSO,,
GEN=54_MEMBER=1098_PSO,GEN=41_MEMBER=829_PSO,,
GEN=54_MEMBER=1099_PSO,GEN=47_MEMBER=955_PSO,,
GEN=55_MEMBER=1100_PSO,GEN=4_MEMBER=97_PSO,,
GEN=55_MEMBER=1101_PSO,GEN=2_MEMBER=53_PSO,,
GEN=55_MEMBER=1102_PSO,GEN=28_MEMBER=579_PSO,,
GEN=55_MEMBER=1103_PSO,GEN=40_MEMBER=803_PSO,,
GEN=55_MEMBER=1104_PSO,GEN=37_MEMBER=750_PSO,,
GEN=55_MEMBER=1105_PSO,GEN=50_MEMBER=1005_PSO,,
GEN=55_MEMBER=1106_PSO,GEN=33_MEMBER=665_PSO,,
GEN=55_MEMBER=1107_PSO,GEN=35_MEMBER=708_PSO,,
GEN=55_MEMBER=1108_PSO,GEN=25_MEMBER=508_PSO,,
GEN=55_MEMBER=1109_PSO,GEN=52_MEMBER=1048_PSO,,
GEN=55_MEMBER=1110_PSO,GEN=48_MEMBER=973_PSO,,
GEN=55_MEMBER=1111_PSO,GEN=24_MEMBER=499_PSO,,
GEN=55_MEMBER=1112_PSO,GEN=34_MEMBER=697_PSO,,
GEN=55_MEMBER=1113_PSO,GEN=46_MEMBER=928_PSO,,
GEN=55_MEMBER=1114_PSO,GEN=36_MEMBER=725_PSO,,
GEN=55_MEMBER=1115_PSO,GEN=41_MEMBER=828_PSO,,
GEN=55_MEMBER=1116_PSO,GEN=41_MEMBER=831_PSO,,
GEN=55_MEMBER=1117_PSO,GEN=54_MEMBER=1097_PSO,,
GEN=55_MEMBER=1118_PSO,GEN=41_MEMBER=829_PSO,,
GEN=55_MEMBER=1119_PSO,GEN=47_MEMBER=955_PSO,,
GEN=56_MEMBER=1120_PSO,GEN=4_MEMBER=97_PSO,,
GEN=56_MEMBER=1121_PSO,GEN=2_MEMBER=53_PSO,,
GEN=56_MEMBER=1122_PSO,GEN=28_MEMBER=579_PSO,,
GEN=56_MEMBER=1123_PSO,GEN=40_MEMBER=803_PSO,,
