child,parent_1,parent_2,parent_3
GEN=44_MEMBER=4454_PSO,GEN=42_MEMBER=4239_PSO,,
GEN=44_MEMBER=4455_PSO,GEN=35_MEMBER=3566_PSO,,
GEN=44_MEMBER=4456_PSO,GEN=41_MEMBER=4110_PSO,,
GEN=44_MEMBER=4457_PSO,GEN=43_MEMBER=4342_PSO,,
GEN=44_MEMBER=4458_PSO,GEN=35_MEMBER=3519_PSO,,
GEN=44_MEMBER=4459_PSO,GEN=43_MEMBER=4390_PSO,,
GEN=44_MEMBER=4460_PSO,GEN=36_MEMBER=3668_PSO,,
GEN=44_MEMBER=4461_PSO,GEN=43_MEMBER=4316_PSO,,
GEN=44_MEMBER=4462_PSO,GEN=43_MEMBER=4331_PSO,,
GEN=44_MEMBER=4463_PSO,GEN=32_MEMBER=3202_PSO,,
GEN=44_MEMBER=4464_PSO,GEN=39_MEMBER=3936_PSO,,
GEN=44_MEMBER=4465_PSO,GEN=41_MEMBER=4167_PSO,,
GEN=44_MEMBER=4466_PSO,GEN=36_MEMBER=3640_PSO,,
GEN=44_MEMBER=4467_PSO,GEN=38_MEMBER=3841_PSO,,
GEN=44_MEMBER=4468_PSO,GEN=20_MEMBER=2024_PSO,,
GEN=44_MEMBER=4469_PSO,GEN=43_MEMBER=4354_PSO,,
GEN=44_MEMBER=4470_PSO,GEN=33_MEMBER=3342_PSO,,
GEN=44_MEMBER=4471_PSO,GEN=18_MEMBER=1854_PSO,,
GEN=44_MEMBER=4472_PSO,GEN=41_MEMBER=4178_PSO,,
GEN=44_MEMBER=4473_PSO,GEN=40_MEMBER=4056_PSO,,
GEN=44_MEMBER=4474_PSO,GEN=35_MEMBER=3527_PSO,,
GEN=44_MEMBER=4475_PSO,GEN=43_MEMBER=4340_PSO,,
GEN=44_MEMBER=4476_PSO,GEN=41_MEMBER=4137_PSO,,
GEN=44_MEMBER=4477_PSO,GEN=35_MEMBER=3538_PSO,,
GEN=44_MEMBER=4478_PSO,GEN=41_MEMBER=4175_PSO,,
GEN=44_MEMBER=4479_PSO,GEN=42_MEMBER=4229_PSO,,
GEN=44_MEMBER=4480_PSO,GEN=33_MEMBER=3385_PSO,,
GEN=44_MEMBER=4481_PSO,GEN=40_MEMBER=4046_PSO,,
GEN=44_MEMBER=4482_PSO,GEN=41_MEMBER=4145_PSO,,
GEN=44_MEMBER=4483_PSO,GEN=22_MEMBER=2246_PSO,,
GEN=44_MEMBER=4484_PSO,GEN=43_MEMBER=4344_PSO,,
GEN=44_MEMBER=4485_PSO,GEN=43_MEMBER=4379_PSO,,
GEN=44_MEMBER=4486_PSO,GEN=36_MEMBER=3646_PSO,,
GEN=44_MEMBER=4487_PSO,GEN=41_MEMBER=4179_PSO,,
GEN=44_MEMBER=4488_PSO,GEN=42_MEMBER=4260_PSO,,
GEN=44_MEMBER=4489_PSO,GEN=34_MEMBER=3495_PSO,,
GEN=44_MEMBER=4490_PSO,GEN=38_MEMBER=3834_PSO,,
GEN=44_MEMBER=4491_PSO,GEN=41_MEMBER=4182_PSO,,
GEN=44_MEMBER=4492_PSO,GEN=43_MEMBER=4393_PSO,,
GEN=44_MEMBER=4493_PSO,GEN=23_MEMBER=2312_PSO,,
GEN=44_MEMBER=4494_PSO,GEN=39_MEMBER=3997_PSO,,
GEN=44_MEMBER=4495_PSO,GEN=43_MEMBER=4346_PSO,,
GEN=44_MEMBER=4496_PSO,GEN=40_MEMBER=4082_PSO,,
GEN=44_MEMBER=4497_PSO,GEN=43_MEMBER=4384_PSO,,
GEN=44_MEMBER=4498_PSO,GEN=43_MEMBER=4396_PSO,,
GEN=44_MEMBER=4499_PSO,GEN=42_MEMBER=4238_PSO,,
GEN=45_MEMBER=4500_PSO,GEN=8_MEMBER=857_PSO,,
GEN=45_MEMBER=4501_PSO,GEN=20_MEMBER=2045_PSO,,
GEN=45_MEMBER=4502_PSO,GEN=43_MEMBER=4371_PSO,,
GEN=45_MEMBER=4503_PSO,GEN=43_MEMBER=4390_PSO,,
GEN=45_MEMBER=4504_PSO,GEN=40_MEMBER=4072_PSO,,
GEN=45_MEMBER=4505_PSO,GEN=41_MEMBER=4142_PSO,,
GEN=45_MEMBER=4506_PSO,GEN=42_MEMBER=4207_PSO,,
GEN=45_MEMBER=4507_PSO,GEN=43_MEMBER=4340_PSO,,
GEN=45_MEMBER=4508_PSO,GEN=42_MEMBER=4205_PSO,,
GEN=45_MEMBER=4509_PSO,GEN=36_MEMBER=3644_PSO,,
GEN=45_MEMBER=4510_PSO,GEN=29_MEMBER=2948_PSO,,
GEN=45_MEMBER=4511_PSO,GEN=35_MEMBER=3527_PSO,,
GEN=45_MEMBER=4512_PSO,GEN=18_MEMBER=1882_PSO,,
GEN=45_MEMBER=4513_PSO,GEN=40_MEMBER=4094_PSO,,
GEN=45_MEMBER=4514_PSO,GEN=42_MEMBER=4216_PSO,,
GEN=45_MEMBER=4515_PSO,GEN=43_MEMBER=4346_PSO,,
GEN=45_MEMBER=4516_PSO,GEN=43_MEMBER=4354_PSO,,
GEN=45_MEMBER=4517_PSO,GEN=37_MEMBER=3762_PSO,,
GEN=45_MEMBER=4518_PSO,GEN=41_MEMBER=4122_PSO,,
GEN=45_MEMBER=4519_PSO,GEN=22_MEMBER=2298_PSO,,
GEN=45_MEMBER=4520_PSO,GEN=34_MEMBER=3443_PSO,,
GEN=45_MEMBER=4521_PSO,GEN=41_MEMBER=4178_PSO,,
GEN=45_MEMBER=4522_PSO,GEN=43_MEMBER=4322_PSO,,
GEN=45_MEMBER=4523_PSO,GEN=42_MEMBER=4262_PSO,,
GEN=45_MEMBER=4524_PSO,GEN=36_MEMBER=3640_PSO,,
GEN=45_MEMBER=4525_PSO,GEN=40_MEMBER=4053_PSO,,
GEN=45_MEMBER=4526_PSO,GEN=36_MEMBER=3606_PSO,,
GEN=45_MEMBER=4527_PSO,GEN=41_MEMBER=4139_PSO,,
GEN=45_MEMBER=4528_PSO,GEN=35_MEMBER=3535_PSO,,
GEN=45_MEMBER=4529_PSO,GEN=39_MEMBER=3961_PSO,,
GEN=45_MEMBER=4530_PSO,GEN=23_MEMBER=2346_PSO,,
GEN=45_MEMBER=4531_PSO,GEN=40_MEMBER=4082_PSO,,
GEN=45_MEMBER=4532_PSO,GEN=30_MEMBER=3022_PSO,,
GEN=45_MEMBER=4533_PSO,GEN=38_MEMBER=3898_PSO,,
GEN=45_MEMBER=4534_PSO,GEN=42_MEMBER=4238_PSO,,
GEN=45_MEMBER=4535_PSO,GEN=44_MEMBER=4438_PSO,,
GEN=45_MEMBER=4536_PSO,GEN=44_MEMBER=4445_PSO,,
GEN=45_MEMBER=4537_PSO,GEN=34_MEMBER=3495_PSO,,
GEN=45_MEMBER=4538_PSO,GEN=38_MEMBER=3882_PSO,,
GEN=45_MEMBER=4539_PSO,GEN=44_MEMBER=4495_PSO,,
GEN=45_MEMBER=4540_PSO,GEN=38_MEMBER=3849_PSO,,
GEN=45_MEMBER=4541_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=45_MEMBER=4542_PSO,GEN=40_MEMBER=4015_PSO,,
GEN=45_MEMBER=4543_PSO,GEN=43_MEMBER=4317_PSO,,
GEN=45_MEMBER=4544_PSO,GEN=34_MEMBER=3462_PSO,,
GEN=45_MEMBER=4545_PSO,GEN=30_MEMBER=3095_PSO,,
GEN=45_MEMBER=4546_PSO,GEN=32_MEMBER=3242_PSO,,
GEN=45_MEMBER=4547_PSO,GEN=35_MEMBER=3594_PSO,,
GEN=45_MEMBER=4548_PSO,GEN=40_MEMBER=4046_PSO,,
GEN=45_MEMBER=4549_PSO,GEN=38_MEMBER=3834_PSO,,
GEN=45_MEMBER=4550_PSO,GEN=44_MEMBER=4417_PSO,,
GEN=45_MEMBER=4551_PSO,GEN=35_MEMBER=3519_PSO,,
GEN=45_MEMBER=4552_PSO,GEN=35_MEMBER=3553_PSO,,
GEN=45_MEMBER=4553_PSO,GEN=42_MEMBER=4239_PSO,,
GEN=45_MEMBER=4554_PSO,GEN=44_MEMBER=4450_PSO,,
GEN=45_MEMBER=4555_PSO,GEN=44_MEMBER=4432_PSO,,
GEN=45_MEMBER=4556_PSO,GEN=41_MEMBER=4110_PSO,,
GEN=45_MEMBER=4557_PSO,GEN=22_MEMBER=2246_PSO,,
GEN=45_MEMBER=4558_PSO,GEN=42_MEMBER=4267_PSO,,
GEN=45_MEMBER=4559_PSO,GEN=43_MEMBER=4342_PSO,,
GEN=45_MEMBER=4560_PSO,GEN=36_MEMBER=3668_PSO,,
GEN=45_MEMBER=4561_PSO,GEN=43_MEMBER=4316_PSO,,
GEN=45_MEMBER=4562_PSO,GEN=42_MEMBER=4250_PSO,,
GEN=45_MEMBER=4563_PSO,GEN=43_MEMBER=4331_PSO,,
GEN=45_MEMBER=4564_PSO,GEN=44_MEMBER=4430_PSO,,
GEN=45_MEMBER=4565_PSO,GEN=44_MEMBER=4447_PSO,,
GEN=45_MEMBER=4566_PSO,GEN=44_MEMBER=4486_PSO,,
GEN=45_MEMBER=4567_PSO,GEN=39_MEMBER=3936_PSO,,
GEN=45_MEMBER=4568_PSO,GEN=40_MEMBER=4085_PSO,,
GEN=45_MEMBER=4569_PSO,GEN=35_MEMBER=3566_PSO,,
GEN=45_MEMBER=4570_PSO,GEN=20_MEMBER=2024_PSO,,
GEN=45_MEMBER=4571_PSO,GEN=33_MEMBER=3342_PSO,,
GEN=45_MEMBER=4572_PSO,GEN=18_MEMBER=1854_PSO,,
GEN=45_MEMBER=4573_PSO,GEN=40_MEMBER=4056_PSO,,
GEN=45_MEMBER=4574_PSO,GEN=35_MEMBER=3538_PSO,,
GEN=45_MEMBER=4575_PSO,GEN=43_MEMBER=4379_PSO,,
GEN=45_MEMBER=4576_PSO,GEN=41_MEMBER=4175_PSO,,
GEN=45_MEMBER=4577_PSO,GEN=42_MEMBER=4229_PSO,,
GEN=45_MEMBER=4578_PSO,GEN=40_MEMBER=4074_PSO,,
GEN=45_MEMBER=4579_PSO,GEN=37_MEMBER=3715_PSO,,
GEN=45_MEMBER=4580_PSO,GEN=44_MEMBER=4464_PSO,,
GEN=45_MEMBER=4581_PSO,GEN=42_MEMBER=4236_PSO,,
GEN=45_MEMBER=4582_PSO,GEN=43_MEMBER=4314_PSO,,
GEN=45_MEMBER=4583_PSO,GEN=44_MEMBER=4443_PSO,,
GEN=45_MEMBER=4584_PSO,GEN=41_MEMBER=4137_PSO,,
GEN=45_MEMBER=4585_PSO,GEN=43_MEMBER=4344_PSO,,
GEN=45_MEMBER=4586_PSO,GEN=44_MEMBER=4476_PSO,,
GEN=45_MEMBER=4587_PSO,GEN=44_MEMBER=4462_PSO,,
GEN=45_MEMBER=4588_PSO,GEN=44_MEMBER=4480_PSO,,
GEN=45_MEMBER=4589_PSO,GEN=36_MEMBER=3646_PSO,,
GEN=45_MEMBER=4590_PSO,GEN=41_MEMBER=4179_PSO,,
GEN=45_MEMBER=4591_PSO,GEN=42_MEMBER=4283_PSO,,
GEN=45_MEMBER=4592_PSO,GEN=40_MEMBER=4044_PSO,,
GEN=45_MEMBER=4593_PSO,GEN=33_MEMBER=3385_PSO,,
GEN=45_MEMBER=4594_PSO,GEN=38_MEMBER=3803_PSO,,
GEN=45_MEMBER=4595_PSO,GEN=41_MEMBER=4182_PSO,,
GEN=45_MEMBER=4596_PSO,GEN=23_MEMBER=2312_PSO,,
GEN=45_MEMBER=4597_PSO,GEN=39_MEMBER=3997_PSO,,
GEN=45_MEMBER=4598_PSO,GEN=44_MEMBER=4448_PSO,,
GEN=45_MEMBER=4599_PSO,GEN=43_MEMBER=4384_PSO,,
GEN=46_MEMBER=4600_PSO,GEN=8_MEMBER=857_PSO,,
GEN=46_MEMBER=4601_PSO,GEN=20_MEMBER=2045_PSO,,
GEN=46_MEMBER=4602_PSO,GEN=41_MEMBER=4178_PSO,,
GEN=46_MEMBER=4603_PSO,GEN=22_MEMBER=2246_PSO,,
GEN=46_MEMBER=4604_PSO,GEN=44_MEMBER=4443_PSO,,
GEN=46_MEMBER=4605_PSO,GEN=44_MEMBER=4450_PSO,,
GEN=46_MEMBER=4606_PSO,GEN=45_MEMBER=4560_PSO,,
GEN=46_MEMBER=4607_PSO,GEN=42_MEMBER=4207_PSO,,
GEN=46_MEMBER=4608_PSO,GEN=41_MEMBER=4142_PSO,,
GEN=46_MEMBER=4609_PSO,GEN=36_MEMBER=3644_PSO,,
GEN=46_MEMBER=4610_PSO,GEN=44_MEMBER=4438_PSO,,
GEN=46_MEMBER=4611_PSO,GEN=40_MEMBER=4094_PSO,,
GEN=46_MEMBER=4612_PSO,GEN=44_MEMBER=4445_PSO,,
GEN=46_MEMBER=4613_PSO,GEN=43_MEMBER=4354_PSO,,
GEN=46_MEMBER=4614_PSO,GEN=43_MEMBER=4316_PSO,,
GEN=46_MEMBER=4615_PSO,GEN=37_MEMBER=3762_PSO,,
GEN=46_MEMBER=4616_PSO,GEN=42_MEMBER=4283_PSO,,
GEN=46_MEMBER=4617_PSO,GEN=40_MEMBER=4072_PSO,,
GEN=46_MEMBER=4618_PSO,GEN=38_MEMBER=3803_PSO,,
GEN=46_MEMBER=4619_PSO,GEN=42_MEMBER=4262_PSO,,
GEN=46_MEMBER=4620_PSO,GEN=44_MEMBER=4476_PSO,,
GEN=46_MEMBER=4621_PSO,GEN=36_MEMBER=3640_PSO,,
GEN=46_MEMBER=4622_PSO,GEN=43_MEMBER=4390_PSO,,
GEN=46_MEMBER=4623_PSO,GEN=36_MEMBER=3606_PSO,,
GEN=46_MEMBER=4624_PSO,GEN=41_MEMBER=4139_PSO,,
GEN=46_MEMBER=4625_PSO,GEN=42_MEMBER=4205_PSO,,
GEN=46_MEMBER=4626_PSO,GEN=43_MEMBER=4322_PSO,,
GEN=46_MEMBER=4627_PSO,GEN=23_MEMBER=2346_PSO,,
GEN=46_MEMBER=4628_PSO,GEN=40_MEMBER=4082_PSO,,
GEN=46_MEMBER=4629_PSO,GEN=43_MEMBER=4314_PSO,,
GEN=46_MEMBER=4630_PSO,GEN=45_MEMBER=4599_PSO,,
GEN=46_MEMBER=4631_PSO,GEN=40_MEMBER=4074_PSO,,
GEN=46_MEMBER=4632_PSO,GEN=34_MEMBER=3495_PSO,,
GEN=46_MEMBER=4633_PSO,GEN=38_MEMBER=3882_PSO,,
GEN=46_MEMBER=4634_PSO,GEN=44_MEMBER=4495_PSO,,
GEN=46_MEMBER=4635_PSO,GEN=40_MEMBER=4015_PSO,,
GEN=46_MEMBER=4636_PSO,GEN=43_MEMBER=4317_PSO,,
GEN=46_MEMBER=4637_PSO,GEN=42_MEMBER=4267_PSO,,
GEN=46_MEMBER=4638_PSO,GEN=34_MEMBER=3462_PSO,,
GEN=46_MEMBER=4639_PSO,GEN=40_MEMBER=4053_PSO,,
GEN=46_MEMBER=4640_PSO,GEN=42_MEMBER=4238_PSO,,
GEN=46_MEMBER=4641_PSO,GEN=35_MEMBER=3594_PSO,,
GEN=46_MEMBER=4642_PSO,GEN=45_MEMBER=4556_PSO,,
GEN=46_MEMBER=4643_PSO,GEN=41_MEMBER=4122_PSO,,
GEN=46_MEMBER=4644_PSO,GEN=38_MEMBER=3849_PSO,,
GEN=46_MEMBER=4645_PSO,GEN=42_MEMBER=4239_PSO,,
GEN=46_MEMBER=4646_PSO,GEN=43_MEMBER=4384_PSO,,
GEN=46_MEMBER=4647_PSO,GEN=45_MEMBER=4584_PSO,,
GEN=46_MEMBER=4648_PSO,GEN=45_MEMBER=4577_PSO,,
GEN=46_MEMBER=4649_PSO,GEN=43_MEMBER=4340_PSO,,
GEN=46_MEMBER=4650_PSO,GEN=35_MEMBER=3566_PSO,,
GEN=46_MEMBER=4651_PSO,GEN=43_MEMBER=4342_PSO,,
GEN=46_MEMBER=4652_PSO,GEN=39_MEMBER=3961_PSO,,
GEN=46_MEMBER=4653_PSO,GEN=36_MEMBER=3668_PSO,,
GEN=46_MEMBER=4654_PSO,GEN=42_MEMBER=4229_PSO,,
GEN=46_MEMBER=4655_PSO,GEN=42_MEMBER=4250_PSO,,
GEN=46_MEMBER=4656_PSO,GEN=43_MEMBER=4331_PSO,,
GEN=46_MEMBER=4657_PSO,GEN=45_MEMBER=4522_PSO,,
GEN=46_MEMBER=4658_PSO,GEN=30_MEMBER=3095_PSO,,
GEN=46_MEMBER=4659_PSO,GEN=44_MEMBER=4486_PSO,,
GEN=46_MEMBER=4660_PSO,GEN=45_MEMBER=4567_PSO,,
GEN=46_MEMBER=4661_PSO,GEN=40_MEMBER=4085_PSO,,
GEN=46_MEMBER=4662_PSO,GEN=44_MEMBER=4480_PSO,,
GEN=46_MEMBER=4663_PSO,GEN=34_MEMBER=3443_PSO,,
GEN=46_MEMBER=4664_PSO,GEN=18_MEMBER=1854_PSO,,
GEN=46_MEMBER=4665_PSO,GEN=45_MEMBER=4573_PSO,,
GEN=46_MEMBER=4666_PSO,GEN=40_MEMBER=4056_PSO,,
GEN=46_MEMBER=4667_PSO,GEN=40_MEMBER=4044_PSO,,
GEN=46_MEMBER=4668_PSO,GEN=43_MEMBER=4379_PSO,,
GEN=46_MEMBER=4669_PSO,GEN=41_MEMBER=4175_PSO,,
GEN=46_MEMBER=4670_PSO,GEN=44_MEMBER=4430_PSO,,
GEN=46_MEMBER=4671_PSO,GEN=43_MEMBER=4346_PSO,,
GEN=46_MEMBER=4672_PSO,GEN=44_MEMBER=4462_PSO,,
GEN=46_MEMBER=4673_PSO,GEN=38_MEMBER=3834_PSO,,
GEN=46_MEMBER=4674_PSO,GEN=44_MEMBER=4464_PSO,,
GEN=46_MEMBER=4675_PSO,GEN=42_MEMBER=4236_PSO,,
GEN=46_MEMBER=4676_PSO,GEN=18_MEMBER=1882_PSO,,
GEN=46_MEMBER=4677_PSO,GEN=41_MEMBER=4110_PSO,,
GEN=46_MEMBER=4678_PSO,GEN=41_MEMBER=4137_PSO,,
GEN=46_MEMBER=4679_PSO,GEN=45_MEMBER=4551_PSO,,
GEN=46_MEMBER=4680_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=46_MEMBER=4681_PSO,GEN=41_MEMBER=4179_PSO,,
GEN=46_MEMBER=4682_PSO,GEN=41_MEMBER=4182_PSO,,
GEN=46_MEMBER=4683_PSO,GEN=39_MEMBER=3997_PSO,,
GEN=46_MEMBER=4684_PSO,GEN=32_MEMBER=3242_PSO,,
GEN=46_MEMBER=4685_PSO,GEN=44_MEMBER=4448_PSO,,
GEN=46_MEMBER=4686_PSO,GEN=33_MEMBER=3342_PSO,,
GEN=46_MEMBER=4687_PSO,GEN=30_MEMBER=3022_PSO,,
GEN=46_MEMBER=4688_PSO,GEN=45_MEMBER=4569_PSO,,
GEN=46_MEMBER=4689_PSO,GEN=45_MEMBER=4571_PSO,,
GEN=46_MEMBER=4690_PSO,GEN=45_MEMBER=4561_PSO,,
GEN=46_MEMBER=4691_PSO,GEN=42_MEMBER=4216_PSO,,
GEN=46_MEMBER=4692_PSO,GEN=45_MEMBER=4598_PSO,,
GEN=46_MEMBER=4693_PSO,GEN=35_MEMBER=3535_PSO,,
GEN=46_MEMBER=4694_PSO,GEN=45_MEMBER=4568_PSO,,
GEN=46_MEMBER=4695_PSO,GEN=44_MEMBER=4447_PSO,,
GEN=46_MEMBER=4696_PSO,GEN=45_MEMBER=4595_PSO,,
GEN=46_MEMBER=4697_PSO,GEN=45_MEMBER=4585_PSO,,
GEN=46_MEMBER=4698_PSO,GEN=45_MEMBER=4574_PSO,,
GEN=46_MEMBER=4699_PSO,GEN=45_MEMBER=4503_PSO,,
GEN=47_MEMBER=4700_PSO,GEN=8_MEMBER=857_PSO,,
GEN=47_MEMBER=4701_PSO,GEN=20_MEMBER=2045_PSO,,
GEN=47_MEMBER=4702_PSO,GEN=22_MEMBER=2246_PSO,,
GEN=47_MEMBER=4703_PSO,GEN=36_MEMBER=3644_PSO,,
GEN=47_MEMBER=4704_PSO,GEN=45_MEMBER=4577_PSO,,
GEN=47_MEMBER=4705_PSO,GEN=45_MEMBER=4599_PSO,,
GEN=47_MEMBER=4706_PSO,GEN=41_MEMBER=4139_PSO,,
GEN=47_MEMBER=4707_PSO,GEN=42_MEMBER=4238_PSO,,
GEN=47_MEMBER=4708_PSO,GEN=45_MEMBER=4574_PSO,,
GEN=47_MEMBER=4709_PSO,GEN=46_MEMBER=4610_PSO,,
GEN=47_MEMBER=4710_PSO,GEN=41_MEMBER=4142_PSO,,
GEN=47_MEMBER=4711_PSO,GEN=45_MEMBER=4560_PSO,,
GEN=47_MEMBER=4712_PSO,GEN=42_MEMBER=4207_PSO,,
GEN=47_MEMBER=4713_PSO,GEN=40_MEMBER=4094_PSO,,
GEN=47_MEMBER=4714_PSO,GEN=40_MEMBER=4044_PSO,,
GEN=47_MEMBER=4715_PSO,GEN=44_MEMBER=4445_PSO,,
GEN=47_MEMBER=4716_PSO,GEN=43_MEMBER=4354_PSO,,
GEN=47_MEMBER=4717_PSO,GEN=43_MEMBER=4316_PSO,,
GEN=47_MEMBER=4718_PSO,GEN=45_MEMBER=4551_PSO,,
GEN=47_MEMBER=4719_PSO,GEN=34_MEMBER=3443_PSO,,
GEN=47_MEMBER=4720_PSO,GEN=44_MEMBER=4450_PSO,,
GEN=47_MEMBER=4721_PSO,GEN=46_MEMBER=4634_PSO,,
GEN=47_MEMBER=4722_PSO,GEN=41_MEMBER=4182_PSO,,
GEN=47_MEMBER=4723_PSO,GEN=42_MEMBER=4262_PSO,,
GEN=47_MEMBER=4724_PSO,GEN=46_MEMBER=4642_PSO,,
GEN=47_MEMBER=4725_PSO,GEN=45_MEMBER=4522_PSO,,
GEN=47_MEMBER=4726_PSO,GEN=45_MEMBER=4598_PSO,,
GEN=47_MEMBER=4727_PSO,GEN=40_MEMBER=4015_PSO,,
GEN=47_MEMBER=4728_PSO,GEN=36_MEMBER=3606_PSO,,
GEN=47_MEMBER=4729_PSO,GEN=43_MEMBER=4322_PSO,,
GEN=47_MEMBER=4730_PSO,GEN=42_MEMBER=4283_PSO,,
GEN=47_MEMBER=4731_PSO,GEN=42_MEMBER=4205_PSO,,
GEN=47_MEMBER=4732_PSO,GEN=40_MEMBER=4053_PSO,,
GEN=47_MEMBER=4733_PSO,GEN=44_MEMBER=4447_PSO,,
GEN=47_MEMBER=4734_PSO,GEN=23_MEMBER=2346_PSO,,
GEN=47_MEMBER=4735_PSO,GEN=46_MEMBER=4627_PSO,,
GEN=47_MEMBER=4736_PSO,GEN=43_MEMBER=4314_PSO,,
GEN=47_MEMBER=4737_PSO,GEN=45_MEMBER=4568_PSO,,
GEN=47_MEMBER=4738_PSO,GEN=38_MEMBER=3803_PSO,,
GEN=47_MEMBER=4739_PSO,GEN=40_MEMBER=4082_PSO,,
GEN=47_MEMBER=4740_PSO,GEN=40_MEMBER=4074_PSO,,
GEN=47_MEMBER=4741_PSO,GEN=38_MEMBER=3882_PSO,,
GEN=47_MEMBER=4742_PSO,GEN=44_MEMBER=4495_PSO,,
GEN=47_MEMBER=4743_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=47_MEMBER=4744_PSO,GEN=43_MEMBER=4317_PSO,,
GEN=47_MEMBER=4745_PSO,GEN=34_MEMBER=3462_PSO,,
GEN=47_MEMBER=4746_PSO,GEN=45_MEMBER=4595_PSO,,
GEN=47_MEMBER=4747_PSO,GEN=44_MEMBER=4430_PSO,,
GEN=47_MEMBER=4748_PSO,GEN=43_MEMBER=4390_PSO,,
GEN=47_MEMBER=4749_PSO,GEN=45_MEMBER=4556_PSO,,
GEN=47_MEMBER=4750_PSO,GEN=43_MEMBER=4346_PSO,,
GEN=47_MEMBER=4751_PSO,GEN=41_MEMBER=4122_PSO,,
GEN=47_MEMBER=4752_PSO,GEN=38_MEMBER=3849_PSO,,
GEN=47_MEMBER=4753_PSO,GEN=42_MEMBER=4239_PSO,,
GEN=47_MEMBER=4754_PSO,GEN=43_MEMBER=4340_PSO,,
GEN=47_MEMBER=4755_PSO,GEN=43_MEMBER=4342_PSO,,
GEN=47_MEMBER=4756_PSO,GEN=39_MEMBER=3961_PSO,,
GEN=47_MEMBER=4757_PSO,GEN=33_MEMBER=3342_PSO,,
GEN=47_MEMBER=4758_PSO,GEN=36_MEMBER=3668_PSO,,
GEN=47_MEMBER=4759_PSO,GEN=44_MEMBER=4438_PSO,,
GEN=47_MEMBER=4760_PSO,GEN=46_MEMBER=4635_PSO,,
GEN=47_MEMBER=4761_PSO,GEN=42_MEMBER=4229_PSO,,
GEN=47_MEMBER=4762_PSO,GEN=30_MEMBER=3095_PSO,,
GEN=47_MEMBER=4763_PSO,GEN=44_MEMBER=4486_PSO,,
GEN=47_MEMBER=4764_PSO,GEN=37_MEMBER=3762_PSO,,
GEN=47_MEMBER=4765_PSO,GEN=46_MEMBER=4685_PSO,,
GEN=47_MEMBER=4766_PSO,GEN=34_MEMBER=3495_PSO,,
GEN=47_MEMBER=4767_PSO,GEN=45_MEMBER=4567_PSO,,
GEN=47_MEMBER=4768_PSO,GEN=40_MEMBER=4085_PSO,,
GEN=47_MEMBER=4769_PSO,GEN=45_MEMBER=4571_PSO,,
GEN=47_MEMBER=4770_PSO,GEN=44_MEMBER=4476_PSO,,
GEN=47_MEMBER=4771_PSO,GEN=45_MEMBER=4573_PSO,,
GEN=47_MEMBER=4772_PSO,GEN=46_MEMBER=4617_PSO,,
GEN=47_MEMBER=4773_PSO,GEN=43_MEMBER=4379_PSO,,
GEN=47_MEMBER=4774_PSO,GEN=46_MEMBER=4664_PSO,,
GEN=47_MEMBER=4775_PSO,GEN=43_MEMBER=4331_PSO,,
GEN=47_MEMBER=4776_PSO,GEN=44_MEMBER=4462_PSO,,
GEN=47_MEMBER=4777_PSO,GEN=38_MEMBER=3834_PSO,,
GEN=47_MEMBER=4778_PSO,GEN=46_MEMBER=4650_PSO,,
GEN=47_MEMBER=4779_PSO,GEN=44_MEMBER=4464_PSO,,
GEN=47_MEMBER=4780_PSO,GEN=30_MEMBER=3022_PSO,,
GEN=47_MEMBER=4781_PSO,GEN=18_MEMBER=1882_PSO,,
GEN=47_MEMBER=4782_PSO,GEN=41_MEMBER=4110_PSO,,
GEN=47_MEMBER=4783_PSO,GEN=41_MEMBER=4137_PSO,,
GEN=47_MEMBER=4784_PSO,GEN=46_MEMBER=4649_PSO,,
GEN=47_MEMBER=4785_PSO,GEN=42_MEMBER=4216_PSO,,
GEN=47_MEMBER=4786_PSO,GEN=46_MEMBER=4608_PSO,,
GEN=47_MEMBER=4787_PSO,GEN=43_MEMBER=4384_PSO,,
GEN=47_MEMBER=4788_PSO,GEN=46_MEMBER=4639_PSO,,
GEN=47_MEMBER=4789_PSO,GEN=35_MEMBER=3535_PSO,,
GEN=47_MEMBER=4790_PSO,GEN=32_MEMBER=3242_PSO,,
GEN=47_MEMBER=4791_PSO,GEN=45_MEMBER=4569_PSO,,
GEN=47_MEMBER=4792_PSO,GEN=45_MEMBER=4561_PSO,,
GEN=47_MEMBER=4793_PSO,GEN=46_MEMBER=4630_PSO,,
GEN=47_MEMBER=4794_PSO,GEN=46_MEMBER=4654_PSO,,
GEN=47_MEMBER=4795_PSO,GEN=45_MEMBER=4585_PSO,,
GEN=47_MEMBER=4796_PSO,GEN=45_MEMBER=4503_PSO,,
GEN=47_MEMBER=4797_PSO,GEN=42_MEMBER=4267_PSO,,
GEN=47_MEMBER=4798_PSO,GEN=44_MEMBER=4480_PSO,,
GEN=47_MEMBER=4799_PSO,GEN=46_MEMBER=4628_PSO,,
GEN=48_MEMBER=4800_PSO,GEN=8_MEMBER=857_PSO,,
GEN=48_MEMBER=4801_PSO,GEN=20_MEMBER=2045_PSO,,
GEN=48_MEMBER=4802_PSO,GEN=45_MEMBER=4599_PSO,,
